id,technology,tech_group,is_display
2204,Data scraping,Scraping,1
2348,Webscraping,Scraping,1
836,AdTech,SEA/SEM,1
1107,Consultant SEA,SEA/SEM,1
1110,SEA,SEA/SEM,1
190,Google AdWords,SEA/SEM,1
835,Google AdSense,SEA/SEM,1
837,One Adserver,SEA/SEM,1
862,Google Ads,SEA/SEM,1
1165,Génération de leads,SEA/SEM,1
1300,facebook ads,SEA/SEM,1
1301,Formation AdWords,SEA/SEM,1
2566,Publicité au CPC,SEA/SEM,1
2800,Publicité,SEA/SEM,1
2924,Creative Ads,SEA/SEM,1
2925,Ads,SEA/SEM,1
3418,Facebook business,SEA/SEM,1
3521,Online Advertising,SEA/SEM,1
3582,Publicité en ligne,SEA/SEM,1
3619,Social Ads,SEA/SEM,1
3622,Publicité Instagram,SEA/SEM,1
3649,Facebook Ads,SEA/SEM,1
3650,Instagram Ads,SEA/SEM,1
3651,Youtube Ads,SEA/SEM,1
3652,Spotify Ads,SEA/SEM,1
3781,Bing Ads,SEA/SEM,1
1166,SEM,SEA/SEM,1
598,selenium,Selenium,1
1058,Selenium,Selenium,1
2058,Sélenium,Selenium,1
489,Selligent,Selligent,1
2780,selligent,Selligent,1
788,Semantic UI,Semantic-UI,1
2460,Semantic-ui,Semantic-UI,1
1098,Sentry,Sentry,1
5,webperf,SEO,1
106,SEO,SEO,1
258,Audit SEO,SEO,1
400,Netlinking SEO,SEO,1
407,Keywords,SEO,1
408,Mots-clés,SEO,1
410,référencement naturel,SEO,1
500,Rédaction SEO,SEO,1
507,Référenceur Local,SEO,1
513,Plan de Taggage,SEO,1
523,SEO technique,SEO,1
815,Optimisation des moteurs de recherche (SEO),SEO,1
887,Conversion Rate Optimization,SEO,1
896,Formation SEO,SEO,1
1202,Crawling,SEO,1
1340,Optimisation pour les moteurs de recherche (SEO),SEO,1
1351,Optimisation de référencement,SEO,1
1789,web crawling,SEO,1
2124,référencement,SEO,1
2511,Consultant SEO,SEO,1
2536,Réferencement Google,SEO,1
2593,Stratégie SEO,SEO,1
2738,natural referencing,SEO,1
2781,Optimisation SEO,SEO,1
3093,optimisation conversion,SEO,1
3258,Traffic Management,SEO,1
3297,Backlinks,SEO,1
3298,Référencement naturel,SEO,1
2262,Sequelize,Sequelize,1
1457,Server side rendering,Serveurs,1
1594,Vultr,Serveurs,1
188,serveur,Serveurs,1
972,Serveur,Serveurs,1
2623,Nx,Serveurs,1
3730,Programmation serveur,Serveurs,1
1720,SFML,SFML,1
2216,Database Design,SGBD,1
629,Base de données,SGBD,1
764,Base de données relationnelle,SGBD,1
765,database,SGBD,1
1152,ateliers BDD,SGBD,1
1288,PostGIS,SGBD,1
1382,SGBD,SGBD,1
1419,IBM Db2,SGBD,1
1667,BDD,SGBD,1
1712,InfluxDB,SGBD,1
1773,bases de données,SGBD,1
1844,Bases de données,SGBD,1
2280,ClickHouse,SGBD,1
2286,dbeaver,SGBD,1
2583,DATABASE AND SQL,SGBD,1
3477,Shapr3D,Shapr3D,1
1691,Shell / Unix,Shell,1
1708,Shell,Shell,1
2013,shell,Shell,1
2207,Script Shell,Shell,1
66,Shopify,Shopify,1
1485,shopify,Shopify,1
2476,Développement Shopify,Shopify,1
2477,Expert Shopify,Shopify,1
3703,Sidekiq,Sidekiq,1
1420,SIP,SIP,1
154,Sketch,Sketch,1
457,Maitrise du logiciel Sketch,Sketch,1
2732,sketch,Sketch,1
1023,slim-php,Slim Framework,1
2306,Slim Framework,Slim Framework,1
2547,Slim micro framework,Slim Framework,1
3766,slim framework,Slim Framework,1
1193,SOA,SOA,1
1686,Service-Oriented Architecture,SOA,1
1271,SOAP,SOAP,1
1606,SoapUI,SOAP,1
1636,soap,SOAP,1
178,Websocket,Socket,1
179,SocketIo,Socket,1
846,socket.io,Socket,1
1443,Socket.io,Socket,1
1491,Socket,Socket,1
1153,SOLID principles,SolidWorks,1
2486,Principle SOLID,SolidWorks,1
2506,SOLIDWORKS,SolidWorks,1
3142,SolidWorks,SolidWorks,1
3309,solidworks,SolidWorks,1
1258,Sonar,Sonar,1
730,Sonarqube,SonarQube,1
1510,SonarQube (Code Quality),SonarQube,1
1887,sonarQube,SonarQube,1
1973,SonarQube,SonarQube,1
1082,Audio numérique,Sound Design,1
1090,Sound design,Sound Design,1
3154,Audio,Sound Design,1
3485,Sound Design,Sound Design,1
1957,Spinnaker,Spinnaker,1
568,Spip,Spip,1
1890,Splunk,Splunk,1
596,Spring,Spring Framework,1
729,Spring boot,Spring Framework,1
732,Spring Batch,Spring Framework,1
736,Spring MVC,Spring Framework,1
737,Spring Security,Spring Framework,1
1154,spring-boot,Spring Framework,1
1386,Framework Spring,Spring Framework,1
1565,spring security,Spring Framework,1
1580,spring-mvc,Spring Framework,1
1690,spring mv,Spring Framework,1
1888,Spring Data,Spring Framework,1
1981,spring MV,Spring Framework,1
2051,spring boot,Spring Framework,1
2067,Boot,Spring Framework,1
2122,Modèle MVC de Spring,Spring Framework,1
2469,Springboot,Spring Framework,1
2488,spring,Spring Framework,1
109,SQL,SQL,1
479,SQL Injection,SQL,1
1621,bdd sql,SQL,1
1828,SQLAlchemy,SQL,1
2001,U-Sql,SQL,1
2254,sql,SQL,1
804,SQLite,SQLite,1
1121,sqlite,SQLite,1
1983,SqlLight,SQLite,1
1319,Squarespace,Squarespace,1
2357,ssh,SSH,1
1072,SSL,SSL,1
1204,SSO,SSO,1
2502,Stimulus,Stimulus.js,1
170,storybook,Storyboarding,1
518,Storyboard,Storyboarding,1
544,Storyboarding,Storyboarding,1
852,Storybook,Storyboarding,1
28,Stratégie d'entreprise,Stratégie d'entreprise,1
1129,Supabase,Supabase,1
386,Svelte,Svelte JS,1
2787,SvelteJs,Svelte JS,1
2069,Swagger,Swagger.io,1
2188,swagger,Swagger.io,1
53,Swift,Swift/SwiftUI,1
1642,SwiftUI,Swift/SwiftUI,1
1884,SwiftNIO,Swift/SwiftUI,1
2227,swiftui,Swift/SwiftUI,1
2321,Swift (Programming Language),Swift/SwiftUI,1
2643,swift backend,Swift/SwiftUI,1
1610,Swing,Swing,1
78,intégrateur Symfony,Symfony,1
102,Symfony,Symfony,1
241,Symfony 2,Symfony,1
316,Symfony 4,Symfony,1
356,Symfony 5,Symfony,1
360,Symfony 3 & 4,Symfony,1
441,symfony 4,Symfony,1
618,Php Symfony,Symfony,1
619,Symfony 3,Symfony,1
990,symfony,Symfony,1
1282,Développeur Symfony,Symfony,1
1509,Symfony Insight (Code Quality),Symfony,1
1619,framework symfony,Symfony,1
2201,Symfony 1.4,Symfony,1
2374,symfony 5,Symfony,1
2441,Framework Symfony,Symfony,1
3726,Symfony5,Symfony,1
3745,Sysml,SysML,1
2327,Intégration PayPal,Systèmes de paiement,1
2742,Paypal API,Systèmes de paiement,1
333,Stripe,Systèmes de paiement,1
434,Stripe Connect,Systèmes de paiement,1
850,stripe,Systèmes de paiement,1
1367,E-paiements,Systèmes de paiement,1
1459,paiement,Systèmes de paiement,1
2160,Stripe connect,Systèmes de paiement,1
2161,Stripe billing,Systèmes de paiement,1
2162,Stripe checkout,Systèmes de paiement,1
2257,stripe connect,Systèmes de paiement,1
2328,Alma (paiement en plusieurs fois),Systèmes de paiement,1
1405,Tag Commander,Tag Commander,1
82,Tailwindcss,TailwindCSS,1
245,TailwindCSS,TailwindCSS,1
292,tailwind,TailwindCSS,1
335,Tailwind,TailwindCSS,1
787,Tailwind CSS,TailwindCSS,1
3741,tailwindCSS,TailwindCSS,1
3788,Tailwinds,TailwindCSS,1
2491,IP,TCP/IP,1
809,Suite des protocoles Internet (TCP/IP),TCP/IP,1
1120,MQTT,TCP/IP,1
1908,TCP/IP,TCP/IP,1
2081,VPN IPSec,TCP/IP,1
2302,HttpConcept,TCP/IP,1
1427,Telecoms,Télécom/VOIP,1
1429,openSIPS,Télécom/VOIP,1
1433,voip,Télécom/VOIP,1
2490,Telecommunications,Télécom/VOIP,1
2492,VoIP,Télécom/VOIP,1
719,TensorFlow,TensorFlow,1
1777,tensorflow,TensorFlow,1
2032,Tensorflow,TensorFlow,1
2070,Tensor,TensorFlow,1
77,Terraform,Terraform,1
3038,Testapic,Testapic,1
302,TestCafé,TestCafé,1
2362,TestFlight,TestFlight,1
128,tests,Testing,1
299,Tests End-to-End,Testing,1
395,TDD,Testing,1
443,Bug Bounty,Testing,1
980,saucelabs,Testing,1
1036,Snapshot testing,Testing,1
1054,User Testing,Testing,1
1059,Browserstack,Testing,1
1061,Crossbrowsertesting,Testing,1
1453,Quality center,Testing,1
1476,Behat,Testing,1
1607,Test unitaire,Testing,1
1818,Automation Testing,Testing,1
1831,Unit Test,Testing,1
2034,Performance Testing,Testing,1
2141,Unit Testing,Testing,1
2142,UI Testing,Testing,1
2396,E2E test,Testing,1
2429,Test automatisé,Testing,1
2468,TestUnitaire,Testing,1
2470,Junit,Testing,1
2516,Test Automatisés,Testing,1
2794,Testing,Testing,1
2965,usability testing,Testing,1
3049,Protocole de test,Testing,1
3314,user testing,Testing,1
3346,Usability testing,Testing,1
2174,Text mining,Text mining,1
282,TFS,TFS,1
345,three.js,Three.js,1
2620,Three.js,Three.js,1
1971,EBX,TIBCO EBX,1
1796,Traefik,Traefik,1
1170,Transact-SQL,Transact-SQL,1
2002,Transact-SQL (T-SQL),Transact-SQL,1
979,travis-ci,Travis,1
1244,Travis,Travis,1
1958,Trivi,Trivi,1
3512,Tumult Hype,Tumult Hype,1
93,Twig,Twig,1
362,twig,Twig,1
839,Twilio,Twilio,1
2187,TypeORM,TypeORM,1
10,Typescript,Typescript,1
642,TypeScript,Typescript,1
1415,typescript,Typescript,1
331,Typographie,Typographie,1
871,Webfonts,Typographie,1
2891,Animation typographique,Typographie,1
2919,Lettrage,Typographie,1
2920,Lettering,Typographie,1
2921,Calligraphie,Typographie,1
3015,lettering,Typographie,1
3080,typographie,Typographie,1
3253,Typography,Typographie,1
932,ucopia,UCOPIA,1
357,UI / UX design,UI/UX,1
363,UI/UX Design,UI/UX,1
376,UI/UX,UI/UX,1
589,ui/ux,UI/UX,1
649,UX/UI,UI/UX,1
669,Design UX/UI,UI/UX,1
2736,UX / UI,UI/UX,1
2822,UI/UX designer,UI/UX,1
2823,ui/ux design,UI/UX,1
2941,UI / UX Flow,UI/UX,1
2947,User Centered Design (UCD),UI/UX,1
2948,ux/ui,UI/UX,1
2957,Ux/Ui,UI/UX,1
2961,ux ui,UI/UX,1
2964,user-centered design,UI/UX,1
2985,ux/ui design,UI/UX,1
3110,UI UX Designer,UI/UX,1
3125,UX/UI Design,UI/UX,1
3230,Ux Designer User Interface Design,UI/UX,1
3234,Human-centered design,UI/UX,1
3270,UI UX,UI/UX,1
3422,Ui/UX,UI/UX,1
3439,UX / UI Design,UI/UX,1
3452,UI/UX design,UI/UX,1
3457,ux/ui designer,UI/UX,1
3459,Conception fonctionnelle centrée utilisateur,UI/UX,1
3495,UI / UX,UI/UX,1
3507,Human Centered Design,UI/UX,1
3539,user centric,UI/UX,1
3569,Ux/UI,UI/UX,1
3594,UX /UI Design,UI/UX,1
2496,Uikit,UIKit,1
900,UML,UML,1
1122,Unity,Unity,1
2789,unity,Unity,1
413,Unity3D,Unity3D,1
435,Unity 3D,Unity3D,1
1361,Unreal Engine 4,Unreal Engine,1
1445,unreal engine,Unreal Engine,1
1543,Unreal Engine,Unreal Engine,1
100,User Experience Design,User Experience,1
227,UX Sprints,User Experience,1
378,UX Design,User Experience,1
582,user ex,User Experience,1
634,Expérience utilisateur,User Experience,1
683,UX,User Experience,1
755,UX Writing,User Experience,1
856,User Experience,User Experience,1
2550,Expérience utilisateur (UX),User Experience,1
2671,ux designer,User Experience,1
2726,Workflow,User Experience,1
2812,Personas,User Experience,1
2814,Parcours utilisateur,User Experience,1
2838,parcours utilisateur,User Experience,1
2888,ux design,User Experience,1
2896,ux,User Experience,1
2903,Design d’expérience utilisateur (UED),User Experience,1
2929,user journey,User Experience,1
2930,persona,User Experience,1
2942,Customer Experience,User Experience,1
2943,Interaction Design (IXD),User Experience,1
2950,User Experience Design ✓,User Experience,1
2981,Design d'expérience,User Experience,1
2982,UX writing,User Experience,1
2992,User interviews,User Experience,1
2998,UX writting,User Experience,1
3029,Interactions homme-machine,User Experience,1
3039,Customer Journey,User Experience,1
3045,Attrakdiff,User Experience,1
3046,Méthodologies UX,User Experience,1
3047,UX Strategy,User Experience,1
3068,Lean UX,User Experience,1
3088,audit ux,User Experience,1
3112,UX Designer,User Experience,1
3121,Parcours utilisateurs,User Experience,1
3166,User Experience (UX),User Experience,1
3178,"UX Design (Design Thinking, Human Centered Design, etc.)",User Experience,1
3214,lean ux,User Experience,1
3219,User flow,User Experience,1
3227,Parcours des utilisateurs,User Experience,1
3236,User Flow,User Experience,1
3237,Wireflow,User Experience,1
3238,usability,User Experience,1
3268,user flow,User Experience,1
3275,Analyse de l'usage,User Experience,1
3276,Analyse du besoin,User Experience,1
3288,Design d'expérience utilsiateur,User Experience,1
3295,User Surveys,User Experience,1
3325,parcours utilisateurs,User Experience,1
3334,UiPath,User Experience,1
3402,Expert UX,User Experience,1
3424,Audit Ux,User Experience,1
3448,User tes,User Experience,1
3479,UX DESIGN,User Experience,1
3525,UX conversationnel,User Experience,1
3546,Dévelopement de concept,User Experience,1
3547,UX design,User Experience,1
3570,Stratégie UX,User Experience,1
3664,scenario utilisateur,User Experience,1
3680,Parcours client,User Experience,1
3681,Conversational UX,User Experience,1
101,User Interface Design,User Interface,1
635,Design d’interface utilisateur,User Interface,1
1048,UI Semantic,User Interface,1
2656,UI Design,User Interface,1
2754,Audit UX,User Interface,1
2886,user interface design,User Interface,1
2890,ui,User Interface,1
2918,Design d'interface,User Interface,1
2949,User Interface Design ✓,User Interface,1
3022,SemantIc UI,User Interface,1
3111,UI Designer,User Interface,1
3132,ui designer,User Interface,1
3133,ui design,User Interface,1
3168,User Interface (UI),User Interface,1
3177,"UI Design (Atomic Design, prototyping, Sketch, XD, Figma)",User Interface,1
3287,Design d'interface utilisateur,User Interface,1
3292,UI,User Interface,1
3293,ui web design,User Interface,1
3401,UI webdesign,User Interface,1
3430,System Ui,User Interface,1
3460,designer d'interfaces,User Interface,1
3560,UI design,User Interface,1
3772,Material UI,User Interface,1
226,User Research,User Research,1
2912,recherche utilisateur,User Research,1
2989,User interview,User Research,1
3037,Entretien utilisateur,User Research,1
3042,Interview,User Research,1
3050,Guide d'entretien,User Research,1
3089,ux research,User Research,1
3090,entretien utilisateur,User Research,1
3306,user research,User Research,1
3307,Recherche utilisateur,User Research,1
3329,recherche utilisateurs,User Research,1
3330,entretiens utilisateurs,User Research,1
3378,UX Research,User Research,1
3405,user researcher,User Research,1
3562,Recherches utilisateur,User Research,1
3568,UX research,User Research,1
3670,interview utilisateurs,User Research,1
3671,questionnaires utilisateur,User Research,1
1173,Vagrant,Vagrant,1
2,vanilla js,Vanilla JS,1
2475,vanillajs,Vanilla JS,1
1274,Varnish,Varnish,1
1782,Vault,Vault,1
1103,VBA,VBA,1
1211,VBScript,VBA,1
2111,Visual Basic pour Applications (VBA),VBA,1
1856,Veeam,Veeam,1
164,veeva,Veeva,1
1956,Veracode,Veracode,1
2326,Vercel,Vercel,1
985,Verdaccio,Verdaccio,1
2379,Vertica,Vertica,1
1097,bedrock,Video Streaming,1
1236,Vim,VIM,1
2274,VIM,VIM,1
797,KVM,Virtualisation,1
922,Virtualisation,Virtualisation,1
923,VMWARE,Virtualisation,1
1694,Proxmox,Virtualisation,1
1767,VirtualBox,Virtualisation,1
1842,VMware,Virtualisation,1
1871,VM,Virtualisation,1
1873,Podman,Virtualisation,1
1886,VmWare,Virtualisation,1
1897,VMWare,Virtualisation,1
2021,VMware ESX,Virtualisation,1
2442,LXC,Virtualisation,1
2444,LXD,Virtualisation,1
1714,VTOM,Visual TOM,1
805,Data visualisation,Visualisation,1
3476,dataviz,Visualisation,1
1977,VMware vSphere,VMware vSphere,1
419,VR,VR,1
15,Vue.js,Vue.js,1
84,intégrateur Vuejs,Vue.js,1
306,gridsome,Vue.js,1
511,vuex,Vue.js,1
573,vue.js,Vue.js,1
622,vuejs,Vue.js,1
773,Vue js,Vue.js,1
954,VueJS,Vue.js,1
956,QuasarJS,Vue.js,1
1077,Vue,Vue.js,1
1265,Vuex,Vue.js,1
1418,vuetify,Vue.js,1
1682,Vuejs,Vue.js,1
2192,vue,Vue.js,1
2232,VueX,Vue.js,1
2324,Gridsome,Vue.js,1
2535,Vue3,Vue.js,1
2626,vue router,Vue.js,1
2332,Vuetify,Vuetify,1
280,WCF,WCF,1
185,Web analytics,WebAnalytics,1
3092,audit webanalytics,WebAnalytics,1
3094,heatmaps,WebAnalytics,1
3667,Audit de site web,WebAnalytics,1
1547,WebAssembly,WebAssembly,1
99,Webdesign,Webdesign,1
377,UI Web Design,Webdesign,1
538,Web Design,Webdesign,1
579,webdesigner,Webdesign,1
684,Responsive Web Design,Webdesign,1
742,responsive web design,Webdesign,1
1099,Web design,Webdesign,1
1514,webdesign,Webdesign,1
3028,Design web,Webdesign,1
3464,web designer,Webdesign,1
3616,Web Designer,Webdesign,1
223,Webflow,Webflow,1
574,webflow,Webflow,1
2410,Weblfow,Webflow,1
3631,Expert Webflow,Webflow,1
3632,développeur Webflow,Webflow,1
3785,WEBFLOW,Webflow,1
347,WebGL,WebGL,1
149,webpack,Webpack,1
235,Webpack,Webpack,1
455,WebPack,Webpack,1
2337,Webpack Encore,Webpack,1
845,WebRTC,WebRTC,1
1138,WEBRTC,WebRTC,1
1882,webRTC,WebRTC,1
2276,WebStorm,WebStorm,1
1799,JBoss Application Server,WildFly,1
2016,jboss,WildFly,1
2272,Jboss,WildFly,1
811,Microsoft Windows,Windows,1
969,windows,Windows,1
1171,Windows,Windows,1
2296,Windows 10,Windows,1
2493,Windows applications,Windows,1
288,Powershell,Windows PowerShell,1
1869,powershell,Windows PowerShell,1
1892,PowerShell,Windows PowerShell,1
2005,Windows PowerShell,Windows PowerShell,1
703,Windows Presentation Foundation,Windows Presentation Foundation,1
2120,Développement WPF,Windows Presentation Foundation,1
920,Windows Server,Windows Server,1
1868,windows server,Windows Server,1
1711,winston,Winstonjs,1
1316,WIX,Wix,1
2267,Création Wix,Wix,1
2268,Maintenance Wix,Wix,1
2270,Référencement WIX,Wix,1
2513,Wix,Wix,1
2824,wixsite,Wix,1
3465,wix,Wix,1
3466,corvid,Wix,1
112,WooCommerce,WooCommerce,1
874,woocommerce,WooCommerce,1
1448,Wordpress Woocommerce,WooCommerce,1
1520,Woocommerce,WooCommerce,1
18,Wordpress,Wordpress,1
25,Formation Wordpress,Wordpress,1
39,elementor,Wordpress,1
113,Plugin Wordpress,Wordpress,1
207,Thèmes WordPress,Wordpress,1
257,Advanced Custom Fields (ACF),Wordpress,1
266,Divi,Wordpress,1
290,site wordpress,Wordpress,1
433,divi,Wordpress,1
456,WP,Wordpress,1
497,WordPress,Wordpress,1
498,Développeur WordPress,Wordpress,1
508,WordPress SEO,Wordpress,1
510,buddypress,Wordpress,1
541,Wordpress development,Wordpress,1
675,DIVI,Wordpress,1
677,Visual Composer,Wordpress,1
741,Thème WordPress,Wordpress,1
1041,développement back-end wordpress,Wordpress,1
1042,Développement front-end wordpress,Wordpress,1
1043,Maintenance site wordpress,Wordpress,1
1083,gutenberg,Wordpress,1
1182,Advanced features WP,Wordpress,1
1225,Site wordpress,Wordpress,1
1226,Développement wordpress,Wordpress,1
1227,Maintenance WordPress,Wordpress,1
1228,développeur wordpress,Wordpress,1
1299,WP Bakery,Wordpress,1
1302,Divi WordPress,Wordpress,1
1356,Theme Wordpress,Wordpress,1
1389,Expert Wordpress,Wordpress,1
1458,Theming,Wordpress,1
1486,plugin wordpress,Wordpress,1
1518,CREATION DE THEME WORDPRESS,Wordpress,1
1519,Thème sur mesure,Wordpress,1
2250,wordpress,Wordpress,1
2414,Spécialiste Wordpress,Wordpress,1
2638,Thème personnalisé,Wordpress,1
2761,mise à jour wordpress,Wordpress,1
2767,Conception pour WordPress,Wordpress,1
2849,Thème DIVI,Wordpress,1
3212,semplice,Wordpress,1
3319,Semplice - Wordpress Theme,Wordpress,1
3589,Intégration wordpress,Wordpress,1
3371,Wrike,Wrike,1
3701,WYSIWYG,WYSIWYG,1
1563,Xamarin,Xamarin,1
713,Xaml,XAML,1
2489,XAML,XAML,1
1499,Xano,Xano,1
1899,Xen,Xen,1
2072,XLDeploy,XLDeploy,1
279,XML,XML,1
977,princexml,XML,1
1603,XML Schema,XML,1
2112,Xml,XML,1
916,XMLRPC,XML,1
478,XSS,XSS,1
1965,Yaml,YAML,1
104,yarn,Yarn,1
2236,Yarn,Yarn,1
2682,Yeoman,Yeoman,1
1912,Zabbix,Zabbix,1
1291,Zapier,Zapier,1
2199,zapier,Zapier,1
3786,Zappier,Zapier,1
2251,Zbrush,Zbrush,1
740,Zend 2,Zend,1
799,Zend,Zend,1
163,Zeplin,Zeplin,1
939,zeplin,Zeplin,1
2913,zepplin,Zeplin,1
1698,ZeroMQ,ZeroMQ,1
2421,ZFS,zfs,1
1947,zigbee,Zigbee,1
2557,Zoho CRM,Zoho CRM,1
1034,Zsh,zsh,1
2273,zsh,zsh,1
